City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Alofi,NU,2022-01-25 22:45:38,-19.0595,-169.9187,85.89,70,75,4.61
294,Miandoab,IR,2022-01-25 22:47:20,36.9694,46.1027,17.47,80,99,5.57
295,San,ML,2022-01-25 22:46:52,13.3034,-4.8956,72.09,13,61,10.18
296,Kirakira,SB,2022-01-25 22:47:20,-10.4544,161.9205,84.92,74,78,10.85
297,Nizwa,OM,2022-01-25 22:47:21,22.9333,57.5333,61.75,63,0,1.19
298,Orkney,ZA,2022-01-25 22:47:21,-26.9802,26.6727,73.02,42,82,7.11
299,Skelleftea,SE,2022-01-25 22:47:22,64.7507,20.9528,23.36,63,79,10.36
300,Souillac,MU,2022-01-25 22:47:22,-20.5167,57.5167,77.38,69,40,11.5
301,Talas,TR,2022-01-25 22:47:23,38.6908,35.5538,18.27,93,100,0.0
302,Pouebo,NC,2022-01-25 22:47:23,-20.4,164.5667,83.57,66,59,5.21
303,Vardo,NO,2022-01-25 22:47:24,70.3705,31.1107,26.8,75,59,23.67
304,Qinhuangdao,CN,2022-01-25 22:47:24,39.9317,119.5883,20.52,61,19,6.71
305,Port-Gentil,GA,2022-01-25 22:47:25,-0.7193,8.7815,80.67,79,20,7.14
306,Mazagao,BR,2022-01-25 22:47:25,-0.115,-51.2894,80.65,94,82,4.0
307,Oranjemund,NA,2022-01-25 22:47:26,-28.55,16.4333,64.2,91,17,13.58
308,Peabiru,BR,2022-01-25 22:47:27,-23.9128,-52.3431,89.82,69,63,9.73
309,Krasnoselkup,RU,2022-01-25 22:47:27,65.7,82.4667,-12.32,98,26,11.7
310,Paramonga,PE,2022-01-25 22:47:27,-10.6667,-77.8333,73.02,79,61,9.33
311,Zlobin,HR,2022-01-25 22:47:28,45.2924,14.6541,29.5,76,0,1.14
312,Sabang,ID,2022-01-25 22:47:28,5.8933,95.3214,81.18,75,56,10.45
313,Nelson Bay,AU,2022-01-25 22:47:29,-32.7167,152.15,77.11,70,36,1.99
314,Varhaug,NO,2022-01-25 22:47:29,58.6147,5.6457,44.89,96,100,16.26
315,Tuktoyaktuk,CA,2022-01-25 22:47:30,69.4541,-133.0374,21.2,93,100,36.82
316,Kotelnich,RU,2022-01-25 22:47:30,58.3089,48.348,5.52,95,98,6.46
317,Kaspiysk,RU,2022-01-25 22:47:31,42.8816,47.6392,24.98,86,75,6.71
318,Abay,KZ,2022-01-25 22:47:31,49.6311,72.8539,8.98,89,99,7.45
319,Owensboro,US,2022-01-25 22:46:39,37.7742,-87.1133,28.74,46,0,12.66
320,Jasper,US,2022-01-25 22:45:30,37.2001,-94.3502,31.53,31,40,1.01
321,Havelock,US,2022-01-25 22:47:32,34.8791,-76.9013,53.56,80,100,3.44
322,Hovd,MN,2022-01-25 22:47:33,48.0056,91.6419,-10.64,77,65,4.47
323,Fereydunshahr,IR,2022-01-25 22:48:33,32.941,50.121,13.5,56,3,5.28
324,Erdaojiang,CN,2022-01-25 22:48:34,41.7764,126.0319,0.5,99,79,0.6
325,Srednekolymsk,RU,2022-01-25 22:48:35,67.45,153.6833,-35.37,100,94,5.73
326,Swan Hill,AU,2022-01-25 22:44:17,-35.3378,143.5544,85.89,46,6,11.3
327,Raga,SS,2022-01-25 22:48:35,8.4596,25.678,72.09,22,90,4.43
328,Riyadh,SA,2022-01-25 22:46:16,24.6877,46.7219,57.34,43,0,9.84
329,Husavik,IS,2022-01-25 22:48:36,66.0449,-17.3389,35.51,93,100,33.76
330,Nuuk,GL,2022-01-25 22:48:37,64.1835,-51.7216,21.81,86,75,9.22
331,Bonavista,CA,2022-01-25 22:48:37,48.6499,-53.1147,26.11,74,100,9.89
332,Amuntai,ID,2022-01-25 22:48:38,-2.4177,115.2494,74.19,97,99,1.32
333,Nisia Floresta,BR,2022-01-25 22:48:38,-6.0911,-35.2086,82.78,77,100,10.07
334,Kuching,MY,2022-01-25 22:48:39,1.55,110.3333,75.22,100,40,3.44
335,Grootfontein,NA,2022-01-25 22:48:39,-19.5667,18.1167,65.77,55,50,3.44
336,Gwadar,PK,2022-01-25 22:44:23,25.1216,62.3254,66.13,32,0,6.49
337,Mecca,SA,2022-01-25 22:48:31,21.4267,39.8261,67.5,64,0,4.65
338,Sorgun,TR,2022-01-25 22:48:40,39.8101,35.186,18.01,95,100,3.4
339,Haines Junction,CA,2022-01-25 22:48:41,60.7522,-137.5108,31.95,64,62,3.44
340,Porto Velho,BR,2022-01-25 22:46:10,-8.7619,-63.9039,82.45,83,20,3.44
341,Alexandria,EG,2022-01-25 22:48:41,31.2156,29.9553,49.96,81,40,9.22
342,Upernavik,GL,2022-01-25 22:48:42,72.7868,-56.1549,0.54,97,100,6.98
343,Puerto Penasco,MX,2022-01-25 22:48:43,31.3167,-113.5333,65.91,59,35,3.0
344,Chuy,UY,2022-01-25 22:48:43,-33.6971,-53.4616,76.23,89,97,7.43
345,Batagay,RU,2022-01-25 22:48:44,67.6333,134.6333,-16.74,97,100,3.56
346,Kruisfontein,ZA,2022-01-25 22:48:44,-34.0033,24.7314,67.89,92,100,8.08
347,Zdvinsk,RU,2022-01-25 22:48:45,54.7021,78.661,10.08,95,100,8.34
348,Cheyenne,US,2022-01-25 22:47:08,41.14,-104.8203,26.91,75,100,9.22
349,Narsaq,GL,2022-01-25 22:48:47,60.9167,-46.05,28.62,70,100,9.37
350,Marsa Matruh,EG,2022-01-25 22:48:47,31.3525,27.2453,48.4,61,20,11.5
351,Tari,NG,2022-01-25 22:48:48,12.4086,4.4914,67.64,13,0,13.69
352,El Cobre,CU,2022-01-25 22:48:48,20.0489,-75.9469,80.04,74,20,6.91
353,Makakilo City,US,2022-01-25 22:48:49,21.3469,-158.0858,80.92,55,20,10.36
354,Nishihara,JP,2022-01-25 22:48:49,26.1842,127.7558,61.88,72,40,4.61
355,Mount Darwin,ZW,2022-01-25 22:48:50,-16.7725,31.5838,65.91,99,100,6.96
356,Novopokrovka,UA,2022-01-25 22:48:52,49.8425,36.5477,17.98,96,100,3.85
357,Kroya,ID,2022-01-25 22:48:52,-7.6331,109.2461,78.19,89,88,3.51
358,La Palma,US,2022-01-25 22:48:53,33.8464,-118.0467,76.95,60,20,4.0
359,Shelburne,CA,2022-01-25 22:45:26,44.0787,-80.2041,12.18,97,91,4.23
360,Leningradskiy,RU,2022-01-25 22:48:55,69.3833,178.4167,-26.1,86,51,5.39
361,Sabha,LY,2022-01-25 22:47:02,27.0377,14.4283,43.99,80,7,11.56
362,Lilongwe,MW,2022-01-25 22:48:56,-13.9669,33.7873,61.41,95,100,2.53
363,Brazzaville,CG,2022-01-25 22:46:45,-4.2658,15.2832,75.56,88,100,2.3
364,Aksay,RU,2022-01-25 22:48:57,47.26,39.87,25.56,99,83,4.0
365,Bairiki,KI,2022-01-25 22:48:57,1.3292,172.9752,82.2,77,27,15.61
366,Valparaiso,CL,2022-01-25 22:49:58,-33.0393,-71.6273,75.43,54,0,12.66
367,Bethanien,NA,2022-01-25 22:49:59,-26.502,17.1583,83.52,25,0,6.31
368,Novobiryusinskiy,RU,2022-01-25 22:49:59,56.9578,97.7076,3.27,98,98,2.21
369,Gravdal,NO,2022-01-25 22:50:00,68.1214,13.5031,34.11,100,100,17.81
370,Yaan,NG,2022-01-25 22:50:00,7.3833,8.5667,79.77,14,52,7.45
371,Margate,GB,2022-01-25 22:50:01,51.3813,1.3862,36.3,83,98,3.0
372,Karatuzskoye,RU,2022-01-25 22:50:02,53.6072,92.8667,5.36,96,100,1.7
373,Preobrazheniye,RU,2022-01-25 22:50:03,42.9019,133.9064,23.81,67,100,2.84
374,Dunedin,NZ,2022-01-25 22:47:39,-45.8742,170.5036,62.8,71,8,5.01
375,Mokhsogollokh,RU,2022-01-25 22:50:03,61.4681,128.9203,-11.15,93,100,7.52
376,Bogotol,RU,2022-01-25 22:50:04,56.2078,89.5342,10.35,96,100,5.88
377,Campbell River,CA,2022-01-25 22:50:04,50.0163,-125.2446,36.32,100,100,0.0
378,Amapa,BR,2022-01-25 22:50:05,1.0,-52.0,71.78,98,55,2.62
379,Hornepayne,CA,2022-01-25 22:50:05,49.2138,-84.7705,-15.63,97,100,2.91
380,Bourail,NC,2022-01-25 22:50:06,-21.5667,165.4833,80.67,67,79,6.67
381,Bathsheba,BB,2022-01-25 22:50:06,13.2167,-59.5167,77.61,73,75,10.36
382,Caravelas,BR,2022-01-25 22:50:07,-17.7125,-39.2481,77.36,82,100,9.31
383,Mildura,AU,2022-01-25 22:50:08,-34.2,142.15,83.07,54,100,8.05
384,Kloulklubed,PW,2022-01-25 22:50:08,7.0419,134.2556,79.3,75,91,21.32
385,Byron Bay,AU,2022-01-25 22:50:08,-28.65,153.6167,73.36,89,100,3.71
386,Anloga,GH,2022-01-25 22:50:09,5.7947,0.8973,75.42,68,1,5.91
387,College,US,2022-01-25 22:50:10,64.8569,-147.8028,21.15,75,100,9.22
388,Fuerte Olimpo,PY,2022-01-25 22:50:10,-21.0415,-57.8738,84.9,55,98,6.46
389,Kalemie,CD,2022-01-25 22:50:10,-5.9475,29.1947,68.31,88,99,3.13
390,Goderich,CA,2022-01-25 22:45:27,43.7501,-81.7165,16.92,92,100,5.75
391,Chino Valley,US,2022-01-25 22:50:11,34.7575,-112.4538,56.41,31,0,7.0
392,Tautira,PF,2022-01-25 22:50:11,-17.7333,-149.15,87.82,77,92,17.9
393,Bay Roberts,CA,2022-01-25 22:50:12,47.5999,-53.2648,30.33,86,100,1.99
394,Hay River,CA,2022-01-25 22:50:13,60.8156,-115.7999,13.98,79,75,13.8
395,Kudahuvadhoo,MV,2022-01-25 22:50:13,2.6708,72.8944,79.63,65,80,11.95
396,Juba,SS,2022-01-25 22:50:13,4.8517,31.5825,80.37,27,65,2.44
397,Hailar,CN,2022-01-25 22:50:14,49.2,119.7,-1.62,98,98,3.83
398,Jiayuguan,CN,2022-01-25 22:50:14,39.8167,98.3,16.74,46,7,4.27
399,Chapais,CA,2022-01-25 22:50:15,49.7834,-74.8492,-15.02,98,100,4.36
400,Mizdah,LY,2022-01-25 22:50:16,31.4451,12.9801,37.56,80,6,3.4
401,Hearst,CA,2022-01-25 22:50:16,49.6835,-83.6665,-12.75,98,100,2.64
402,Padang,ID,2022-01-25 22:50:16,-0.9492,100.3543,77.95,84,100,3.04
403,Haimen,CN,2022-01-25 22:50:17,23.1935,116.6142,60.69,86,78,15.14
404,Ballina,AU,2022-01-25 22:50:17,-28.8667,153.5667,73.44,95,100,4.61
405,Porosozero,RU,2022-01-25 22:50:18,62.7191,32.727,5.14,99,26,3.71
406,Plouzane,FR,2022-01-25 22:50:18,48.3833,-4.6167,35.92,96,99,3.44
407,Ridgecrest,US,2022-01-25 22:50:19,35.6225,-117.6709,66.65,7,0,5.99
408,Ternate,ID,2022-01-25 22:50:19,0.8,127.4,81.14,81,92,7.27
409,Lima,PE,2022-01-25 22:46:38,-12.0432,-77.0282,75.9,70,0,5.01
410,Camopi,GF,2022-01-25 22:50:20,3.1655,-52.3158,72.12,99,88,2.75
411,Kaka,TM,2022-01-25 22:50:20,37.3482,59.6143,39.29,44,1,5.23
412,Hamilton,US,2022-01-25 22:50:20,39.1834,-84.5333,28.72,60,75,1.99
413,Tateyama,JP,2022-01-25 22:51:21,34.9833,139.8667,42.1,89,96,15.23
414,Talnakh,RU,2022-01-25 22:51:22,69.4865,88.3972,1.2,96,74,12.77
415,Port Lincoln,AU,2022-01-25 22:51:22,-34.7333,135.8667,71.83,80,12,3.98
416,Kronshagen,DE,2022-01-25 22:51:23,54.3433,10.0994,41.95,100,100,11.5
417,Dwarka,IN,2022-01-25 22:51:23,22.2394,68.9678,65.17,43,0,10.71
418,Klyuchevsk,RU,2022-01-25 22:51:24,57.1216,60.9414,8.53,85,58,7.63
419,Kjopsvik,NO,2022-01-25 22:51:24,68.097,16.3742,34.18,92,100,8.28
420,Cartagena Del Chaira,CO,2022-01-25 22:51:25,1.3349,-74.8429,83.55,63,100,5.84
421,Cape Coast,GH,2022-01-25 22:48:48,5.1053,-1.2466,78.44,84,0,3.18
422,Lazurne,UA,2022-01-25 22:48:29,46.084,32.5295,24.75,81,88,3.76
423,Longonjo,AO,2022-01-25 22:51:26,-12.9067,15.2533,62.76,91,98,1.25
424,Hasaki,JP,2022-01-25 22:51:27,35.7333,140.8333,37.8,87,100,18.86
425,Areosa,PT,2022-01-25 22:51:28,41.7178,-8.8571,50.07,74,1,5.41
426,Hidiselu De Sus,RO,2022-01-25 22:51:28,46.95,22.05,25.36,74,75,9.22
427,Price,US,2022-01-25 22:51:29,39.5994,-110.8107,39.11,48,0,19.57
428,Tiznit,MA,2022-01-25 22:51:30,29.5833,-9.5,52.11,83,73,3.69
429,Chiredzi,ZW,2022-01-25 22:51:30,-21.05,31.6667,71.17,94,100,11.3
430,Tual,ID,2022-01-25 22:51:31,-5.6667,132.75,84.04,75,96,8.55
431,Tilichiki,RU,2022-01-25 22:51:31,60.4667,166.1,-13.7,93,99,9.95
432,Ossora,RU,2022-01-25 22:51:32,59.2353,163.0719,-5.84,86,100,8.3
433,Ahtopol,BG,2022-01-25 22:51:32,42.1,27.95,21.67,56,61,10.31
434,Lake Cowichan,CA,2022-01-25 22:51:33,48.825,-124.0546,40.96,63,84,2.13
435,Arcachon,FR,2022-01-25 22:51:33,44.5875,-1.0519,35.65,100,0,2.3
436,Moussoro,TD,2022-01-25 22:51:34,13.6408,16.4901,66.63,17,3,15.95
437,Synya,RU,2022-01-25 22:51:35,65.3718,58.0387,19.36,93,100,11.45
438,Isangel,VU,2022-01-25 22:51:35,-19.55,169.2667,84.6,72,15,4.07
439,Guapore,BR,2022-01-25 22:51:35,-28.8456,-51.8903,84.76,79,72,1.74
440,Udachnyy,RU,2022-01-25 22:51:36,66.4167,112.4,3.45,84,100,6.35
441,Cordoba,AR,2022-01-25 22:48:27,-31.4135,-64.1811,83.25,69,20,3.44
442,Belousovka,KZ,2022-01-25 22:51:37,50.1339,82.5239,-17.0,76,100,0.0
443,Sinnamary,GF,2022-01-25 22:51:37,5.3833,-52.95,76.53,86,80,10.45
444,Muli,MV,2022-01-25 22:51:38,2.9167,73.5667,79.66,64,95,11.25
445,Serenje,ZM,2022-01-25 22:51:38,-13.2325,30.2352,58.53,89,100,5.64
446,Lazaro Cardenas,MX,2022-01-25 22:51:39,17.9583,-102.2,81.57,60,1,8.93
447,Atar,MR,2022-01-25 22:51:39,20.5169,-13.0499,71.82,25,95,7.67
448,Tallahassee,US,2022-01-25 22:49:11,30.4383,-84.2807,51.85,92,100,1.01
449,Raska,RS,2022-01-25 22:51:40,43.2872,20.6153,13.51,88,44,2.08
450,Vila Velha,BR,2022-01-25 22:51:40,-20.3297,-40.2925,78.75,85,20,5.75
451,Chistogorskiy,RU,2022-01-25 22:51:41,53.9835,87.3843,-3.73,99,100,2.84
452,Bandar-E Lengeh,IR,2022-01-25 22:51:41,26.5579,54.8807,66.58,53,0,3.29
453,Honningsvag,NO,2022-01-25 22:51:41,70.9821,25.9704,32.14,62,100,31.47
454,Creel,MX,2022-01-25 22:51:42,27.75,-107.6333,49.86,27,42,13.09
455,Civita Castellana,IT,2022-01-25 22:51:42,42.2952,12.4092,43.36,69,0,2.57
456,Marystown,CA,2022-01-25 22:51:43,47.1666,-55.1483,30.85,100,99,4.94
457,Bontang,ID,2022-01-25 22:51:44,0.1333,117.5,76.44,88,98,2.46
458,Broome,US,2022-01-25 22:52:44,42.2506,-75.833,23.58,75,100,9.22
459,Camocim,BR,2022-01-25 22:52:45,-2.9022,-40.8411,80.98,76,100,13.11
460,Oranjestad,AW,2022-01-25 22:51:48,12.524,-70.027,78.85,79,89,21.23
461,Fukue,JP,2022-01-25 22:52:10,32.6881,128.8419,49.73,68,90,17.87
462,Evensk,RU,2022-01-25 22:52:46,61.95,159.2333,-7.62,85,100,6.69
463,Kimbe,PG,2022-01-25 22:52:46,-5.5502,150.1429,85.32,71,55,1.95
464,La Union,PE,2022-01-25 22:52:47,-5.4,-80.75,79.61,58,89,15.77
465,Yar-Sale,RU,2022-01-25 22:52:47,66.8333,70.8333,10.24,94,100,19.44
466,Vyshhorod,UA,2022-01-25 22:52:47,50.5848,30.4898,24.94,81,99,4.99
467,Piet Retief,ZA,2022-01-25 22:52:48,-27.0071,30.8132,61.84,99,96,1.74
468,Barsovo,RU,2022-01-25 22:52:48,61.1667,73.1667,5.13,100,100,4.05
469,Berlevag,NO,2022-01-25 22:52:49,70.8578,29.0864,30.79,69,99,29.37
470,Mayskiy,RU,2022-01-25 22:52:49,47.6931,40.1025,24.44,99,96,5.7
471,Peace River,CA,2022-01-25 22:52:50,56.2501,-117.286,43.11,56,75,27.63
472,Hervey Bay,AU,2022-01-25 22:52:50,-25.2986,152.8535,85.03,69,72,2.75
473,Port Hardy,CA,2022-01-25 22:52:51,50.6996,-127.4199,41.76,87,75,4.61
474,Grand Forks,US,2022-01-25 22:52:51,47.9417,-97.4337,-4.07,61,0,5.75
475,Boa Vista,BR,2022-01-25 22:52:52,2.8197,-60.6733,89.58,45,75,12.66
476,Methoni,GR,2022-01-25 22:52:52,36.8197,21.7049,38.21,44,0,7.29
477,Itarema,BR,2022-01-25 22:52:53,-2.9248,-39.9167,80.89,75,99,12.82
478,Bilibino,RU,2022-01-25 22:52:53,68.0546,166.4372,-41.26,97,65,3.18
479,Pulivendla,IN,2022-01-25 22:52:54,14.4167,78.2333,72.21,77,73,5.97
480,Tagab,AF,2022-01-25 22:52:55,34.855,69.6492,29.97,32,0,7.76
481,Inongo,CD,2022-01-25 22:52:55,-1.95,18.2667,74.57,88,100,4.65
482,Vestmannaeyjar,IS,2022-01-25 22:52:56,63.4427,-20.2734,36.93,68,100,23.44
483,Gubkinskiy,RU,2022-01-25 22:52:56,64.434,76.5026,-4.56,99,72,13.15
484,Karasjok,NO,2022-01-25 22:52:56,69.4719,25.5112,26.71,91,82,12.93
485,Eureka,US,2022-01-25 22:52:57,40.8021,-124.1637,61.66,80,0,1.99
486,Mattru,SL,2022-01-25 22:52:58,7.6244,-11.8332,71.98,88,8,1.99
487,Visnes,NO,2022-01-25 22:52:58,59.3556,5.2242,46.58,93,100,23.02
488,Birao,CF,2022-01-25 22:52:58,10.2849,22.7882,71.6,21,81,6.35
489,Kushima,JP,2022-01-25 22:52:59,31.4583,131.2333,45.91,77,34,7.56
490,Formosa Do Rio Preto,BR,2022-01-25 22:52:59,-11.0483,-45.1931,70.86,89,89,1.32
491,Umm Kaddadah,SD,2022-01-25 22:53:00,13.6017,26.6876,63.93,23,84,18.25
492,Yabrud,SY,2022-01-25 22:53:00,33.9674,36.6574,29.86,74,17,9.31
493,Zhigansk,RU,2022-01-25 22:53:01,66.7697,123.3711,-13.81,99,99,8.68
494,Korla,CN,2022-01-25 22:53:01,41.7597,86.1469,22.78,67,0,4.34
495,Liberty,US,2022-01-25 22:52:41,31.8335,-81.5004,57.45,54,75,0.0
496,Ostrovnoy,RU,2022-01-25 22:53:02,68.0531,39.5131,18.88,85,35,18.43
497,Podlesnoye,RU,2022-01-25 22:53:03,51.8161,47.009,7.14,98,100,0.87
498,Gorontalo,ID,2022-01-25 22:53:04,0.5412,123.0595,77.18,92,96,2.17
499,Zavodouspenskoye,RU,2022-01-25 22:53:04,56.8626,65.0155,8.82,96,79,4.99
500,Viedma,AR,2022-01-25 22:53:05,-40.8135,-62.9967,70.9,54,10,18.37
501,Totness,SR,2022-01-25 22:53:05,5.8833,-56.3167,76.98,80,91,11.61
502,Nadym,RU,2022-01-25 22:53:06,65.5333,72.5167,3.87,92,97,20.07
503,Constitucion,CL,2022-01-25 22:53:06,-35.3333,-72.4167,63.46,77,13,10.8
504,Salinopolis,BR,2022-01-25 22:52:17,-0.6136,-47.3561,77.77,85,92,9.75
505,Wharton,US,2022-01-25 22:53:07,29.3116,-96.1027,58.08,77,100,6.91
506,Gornozavodsk,RU,2022-01-25 22:53:08,58.3758,58.3211,-8.55,100,79,3.85
507,Coahuayana,MX,2022-01-25 22:54:08,18.7333,-103.6833,83.52,46,0,5.68
508,Cockburn Town,TC,2022-01-25 22:54:09,21.4612,-71.1419,76.95,73,0,7.96
509,Jiazi,CN,2022-01-25 22:54:09,22.8779,116.067,61.7,84,92,16.31
510,Mosquera,CO,2022-01-25 22:54:10,4.7059,-74.2302,62.69,63,40,5.75
511,Mandalgovi,MN,2022-01-25 22:54:10,45.7625,106.2708,-3.01,86,1,5.61
512,Valdivia,CL,2022-01-25 22:52:11,-39.8142,-73.2459,77.09,55,10,2.01
513,Mackay,AU,2022-01-25 22:54:11,-21.15,149.2,81.68,78,40,4.61
514,Bar Harbor,US,2022-01-25 22:54:12,44.3876,-68.2039,27.01,83,100,5.99
515,San Antonio,US,2022-01-25 22:50:12,29.4241,-98.4936,63.36,69,75,12.66
516,Grindavik,IS,2022-01-25 22:54:12,63.8424,-22.4338,33.75,93,75,8.05
517,Hosdurga,IN,2022-01-25 22:54:13,13.7981,76.2861,62.98,70,2,5.28
518,Tahe,CN,2022-01-25 22:54:13,52.3333,124.7333,-12.06,99,38,3.85
519,Gizo,SB,2022-01-25 22:54:14,-8.103,156.8419,83.59,74,100,5.03
520,Champerico,GT,2022-01-25 22:54:14,14.3,-91.9167,91.94,62,0,11.41
521,Beringovskiy,RU,2022-01-25 22:54:15,63.05,179.3167,-24.9,92,13,1.36
522,Mogadishu,SO,2022-01-25 22:52:04,2.0371,45.3438,76.77,72,6,22.12
523,Kununurra,AU,2022-01-25 22:54:16,-15.7667,128.7333,76.98,100,100,5.75
524,Nedjo,ET,2022-01-25 22:54:16,9.5046,35.5019,60.12,45,8,3.56
525,Matara,LK,2022-01-25 22:54:17,5.9485,80.5353,71.55,85,100,5.99
526,Lata,PT,2022-01-25 22:54:17,40.1629,-8.3327,50.81,84,6,4.74
527,Road Town,VG,2022-01-25 22:54:18,18.4167,-64.6167,78.84,69,40,5.75
528,Pangnirtung,CA,2022-01-25 22:54:18,66.1451,-65.7125,-14.8,70,20,3.44
529,Hildburghausen,DE,2022-01-25 22:54:19,50.4255,10.7318,34.29,96,15,1.81
530,Palauig,PH,2022-01-25 22:54:19,15.435,119.9045,77.77,67,83,3.87
531,Tocopilla,CL,2022-01-25 22:54:20,-22.092,-70.1979,69.76,65,23,4.97
532,Yinchuan,CN,2022-01-25 22:50:14,38.4681,106.2731,25.66,44,99,5.77
533,Olutanga,PH,2022-01-25 22:54:21,7.3106,122.8464,80.33,83,100,10.09
534,Bafoulabe,ML,2022-01-25 22:54:21,13.8065,-10.8321,78.89,10,99,6.35
535,Surgut,RU,2022-01-25 22:54:21,61.25,73.4167,5.18,92,75,2.24
536,Raudeberg,NO,2022-01-25 22:54:22,61.9875,5.1352,43.47,95,100,11.01
537,Matane,CA,2022-01-25 22:54:23,48.8286,-67.522,11.95,97,98,1.25
538,Channel-Port Aux Basques,CA,2022-01-25 22:54:23,47.5702,-59.1367,28.81,94,91,20.78
539,Svetlogorsk,BY,2022-01-25 22:54:24,52.6333,29.7333,29.19,98,100,7.38
540,Gat,IL,2022-01-25 22:50:01,31.61,34.7642,50.4,64,4,10.07
541,Anan,JP,2022-01-25 22:54:24,33.9167,134.65,42.98,73,49,11.61
542,Tromso,NO,2022-01-25 22:54:25,69.6496,18.957,26.62,93,75,5.75
543,Ahome,MX,2022-01-25 22:54:25,25.9167,-109.1833,71.74,38,49,10.13
544,La Rioja,ES,2022-01-25 22:54:26,42.25,-2.5,33.12,69,0,5.55
545,Tucurui,BR,2022-01-25 22:54:26,-3.7661,-49.6725,77.09,81,100,3.11
546,Joensuu,FI,2022-01-25 22:54:27,62.6012,29.7632,8.28,88,0,2.3
547,Marathon,US,2022-01-25 22:54:27,44.9,-89.7668,0.64,64,0,13.8
548,Osmena,PH,2022-01-25 22:54:28,10.5208,119.9258,78.93,87,100,22.57
549,Carballo,ES,2022-01-25 22:54:28,43.213,-8.691,45.82,95,0,2.04
550,Urumqi,CN,2022-01-25 22:50:02,43.801,87.6005,4.15,85,75,2.24
551,Dasoguz,TM,2022-01-25 22:54:29,41.8363,59.9666,17.55,93,0,6.91
552,Louth,GB,2022-01-25 22:54:29,53.3666,-0.0044,37.71,93,28,8.01
553,Kendal,GB,2022-01-25 22:54:30,54.3268,-2.7476,40.32,91,68,2.17
554,Lensk,RU,2022-01-25 22:54:30,60.7253,114.9278,-2.87,97,95,6.42
555,Ouallam,NE,2022-01-25 22:54:31,14.3188,2.0866,65.46,15,0,12.12
556,Te Anau,NZ,2022-01-25 22:55:31,-45.4167,167.7167,54.63,80,80,2.28
557,Port Hedland,AU,2022-01-25 22:52:59,-20.3167,118.5667,86.05,79,29,6.91
558,Chabahar,IR,2022-01-25 22:55:32,25.2919,60.643,66.43,40,0,3.27
559,Buraydah,SA,2022-01-25 22:55:33,26.326,43.975,57.65,44,0,8.72
560,Bardiyah,LY,2022-01-25 22:55:33,31.7561,25.0865,45.07,71,5,19.53
561,Aykhal,RU,2022-01-25 22:55:33,66.0,111.5,1.42,90,100,4.72
562,Carnduff,CA,2022-01-25 22:55:34,49.1667,-101.8009,-8.63,93,11,4.88
563,Ayan,RU,2022-01-25 22:55:34,56.45,138.1667,2.53,67,81,12.5
564,Ikorodu,NG,2022-01-25 22:55:35,6.6191,3.5041,82.36,65,3,0.22
565,Matay,EG,2022-01-25 22:55:35,28.419,30.7792,47.46,53,5,5.88
566,Kostino,RU,2022-01-25 22:55:35,58.9097,53.2691,5.95,93,93,6.82
567,Valdemarpils,LV,2022-01-25 22:55:36,57.3707,22.5919,26.02,93,61,2.89
568,Opuwo,NA,2022-01-25 22:55:37,-18.0607,13.84,75.51,57,77,7.09
569,Lukovetskiy,RU,2022-01-25 22:55:37,64.2956,41.9211,22.98,99,97,3.58
570,San Luis,AR,2022-01-25 22:50:49,-33.295,-66.3356,83.32,55,50,7.7
